id,County_Code,District_Code,School_Code,Filler,Test_Year,Subgroup_ID,Test_Type,Total_CAASPP_Enrollment,Total_Tested_At_Entity_Level,Total_Tested_at_Subgroup_Level,Grade,Test_Id,CAASPP_Reported_Enrollment,Students_Tested,Mean_Scale_Score,Percentage_Standard_Exceeded,Percentage_Standard_Met,Percentage_Standard_Met_and_Above,Percentage_Standard_Nearly_Met,Percentage_Standard_Not_Met,Students_with_Scores,Area_1_Percentage_Above_Standard,Area_1_Percentage_At_or_Near_Standard,Area_1_Percentage_Below_Standard,Area_2_Percentage_Above_Standard,Area_2_Percentage_At_or_Near_Standard,Area_2_Percentage_Below_Standard,Area_3_Percentage_Above_Standard,Area_3_Percentage_At_or_Near_Standard,Area_3_Percentage_Below_Standard,Area_4_Percentage_Above_Standard,Area_4_Percentage_At_or_Near_Standard,Area_4_Percentage_Below_Standard,Total_Tested_with_Scores,Area_1_Percentage_Near_Standard,Area_2_Percentage_Near_Standard,Area_3_Percentage_Near_Standard,Area_4_Percentage_Near_Standard
sb_ca2019_all_csv_v4.txt,20,65185,0000000,NA,2019,1,B,NA,563,NA,5,1,111,110,2504.0,14.55,36.36,50.91,27.27,21.82,110,25.45,NA,20.00,19.09,NA,20.00,14.55,NA,18.18,17.27,NA,21.82,563,54.55,60.91,67.27,60.91
sb_ca2019_all_csv_v4.txt,20,65193,0000000,NA,2019,1,B,NA,1481,NA,5,1,259,256,2456.5,9.38,23.05,32.42,21.88,45.70,256,11.33,NA,46.88,16.41,NA,30.47,6.25,NA,33.20,10.94,NA,43.36,1481,41.80,53.13,60.55,45.70
sb_ca2019_all_csv_v4.txt,20,75606,0000000,NA,2019,1,B,NA,594,NA,5,1,77,75,2465.3,8.00,20.00,28.00,32.00,40.00,75,17.33,NA,41.33,12.00,NA,33.33,10.67,NA,24.00,16.00,NA,42.67,594,41.33,54.67,65.33,41.33
sb_ca2019_all_csv_v4.txt,20,76414,0000000,NA,2019,1,B,NA,684,NA,5,1,91,87,2528.0,28.74,32.18,60.92,20.69,18.39,87,31.03,NA,16.09,42.53,NA,13.79,21.84,NA,12.64,29.89,NA,21.84,683,52.87,43.68,65.52,48.28
sb_ca2019_all_csv_v4.txt,21,65409,0000000,NA,2019,1,B,NA,23,NA,5,1,5,5,*,*,*,*,*,*,5,*,NA,*,*,NA,*,*,NA,*,*,NA,*,23,*,*,*,*
sb_ca2019_all_csv_v4.txt,21,65417,0000000,NA,2019,1,B,NA,3677,NA,5,1,537,518,2500.1,22.97,29.54,52.51,16.80,30.69,518,29.54,NA,28.38,27.27,NA,27.27,16.99,NA,23.17,28.38,NA,28.96,3677,42.08,45.45,59.85,42.66
sb_ca2019_all_csv_v4.txt,21,77065,0000000,NA,2019,1,B,NA,94,NA,5,1,42,41,2575.5,51.22,34.15,85.37,9.76,4.88,41,63.41,NA,9.76,46.34,NA,4.88,34.15,NA,4.88,53.66,NA,9.76,94,26.83,48.78,60.98,36.59
sb_ca2019_all_csv_v4.txt,22,10223,0000000,NA,2019,1,B,NA,7,NA,5,1,*,*,*,*,*,*,*,*,*,*,NA,*,*,NA,*,*,NA,*,*,NA,*,7,*,*,*,*
sb_ca2019_all_csv_v4.txt,22,65532,0000000,NA,2019,1,B,NA,874,NA,5,1,139,135,2481.5,14.07,27.41,41.48,20.00,38.52,135,25.19,NA,31.85,15.56,NA,34.07,12.59,NA,25.19,20.74,NA,38.52,874,42.96,50.37,62.22,40.74
sb_ca2019_all_csv_v4.txt,23,65623,0000000,NA,2019,1,B,NA,699,NA,5,1,118,117,2439.7,5.98,21.37,27.35,22.22,50.43,117,9.40,NA,45.30,6.90,NA,50.86,5.98,NA,40.17,7.69,NA,46.15,698,45.30,42.24,53.85,46.15
sb_ca2019_all_csv_v4.txt,24,65722,0000000,NA,2019,1,B,NA,236,NA,5,1,38,38,2453.1,7.89,15.79,23.68,31.58,44.74,38,13.16,NA,44.74,7.89,NA,26.32,13.16,NA,34.21,13.16,NA,52.63,236,42.11,65.79,52.63,34.21
sb_ca2019_all_csv_v4.txt,24,65748,0000000,NA,2019,1,B,NA,1595,NA,5,1,240,238,2475.5,12.18,21.43,33.61,29.83,36.55,238,13.45,NA,33.19,15.97,NA,27.73,10.08,NA,29.41,18.07,NA,34.03,1595,53.36,56.30,60.50,47.90
sb_ca2019_all_csv_v4.txt,24,65755,0000000,NA,2019,1,B,NA,5833,NA,5,1,844,817,2494.5,18.24,26.81,45.04,24.60,30.35,817,19.58,NA,32.56,24.72,NA,22.64,13.10,NA,21.79,24.60,NA,28.27,5829,47.86,52.63,65.12,47.12
sb_ca2019_all_csv_v4.txt,19,65102,0000000,NA,2019,1,B,NA,6403,NA,5,1,1092,1084,2489.2,18.54,26.85,45.39,22.88,31.73,1084,22.32,NA,32.01,24.91,NA,27.21,15.13,NA,25.74,22.23,NA,31.83,6400,45.66,47.88,59.13,45.94
sb_ca2019_all_csv_v4.txt,19,65151,0000000,NA,2019,1,B,NA,801,NA,5,1,127,127,2442.9,4.72,22.05,26.77,22.83,50.39,127,12.60,NA,47.24,3.15,NA,48.82,6.30,NA,37.80,8.66,NA,48.82,801,40.16,48.03,55.91,42.52
sb_ca2019_all_csv_v4.txt,19,73445,0000000,NA,2019,1,B,NA,9423,NA,5,1,1360,1346,2511.7,26.23,28.38,54.61,21.32,24.07,1346,27.64,NA,24.81,31.75,NA,21.34,19.24,NA,18.72,30.16,NA,24.59,9419,47.55,46.91,62.04,45.25
sb_ca2019_all_csv_v4.txt,19,73460,0000000,NA,2019,1,B,NA,7333,NA,5,1,989,969,2571.2,51.29,27.45,78.74,11.76,9.49,969,50.36,NA,10.53,54.49,NA,10.53,38.18,NA,7.84,52.22,NA,10.32,7333,39.11,34.98,53.97,37.46
sb_ca2019_all_csv_v4.txt,19,75341,0000000,NA,2019,1,B,NA,5230,NA,5,1,725,713,2573.9,51.33,28.33,79.66,12.06,8.27,713,51.47,NA,9.82,53.16,NA,7.85,39.97,NA,7.85,51.19,NA,9.54,5230,38.71,38.99,52.17,39.27
sb_ca2019_all_csv_v4.txt,19,76885,0000000,NA,2019,1,B,NA,167,NA,5,1,28,28,2482.5,10.71,28.57,39.29,28.57,32.14,28,14.29,NA,42.86,21.43,NA,32.14,7.14,NA,17.86,17.86,NA,25.00,167,42.86,46.43,75.00,57.14
sb_ca2019_all_csv_v4.txt,19,77081,0000000,NA,2019,1,B,NA,431,NA,5,1,82,82,2473.1,12.20,25.61,37.80,29.27,32.93,82,15.85,NA,35.37,24.39,NA,26.83,6.10,NA,34.15,17.07,NA,37.80,431,48.78,48.78,59.76,45.12
sb_ca2019_all_csv_v4.txt,20,10207,0000000,NA,2019,1,B,NA,229,NA,5,1,16,15,2373.6,0.00,26.67,26.67,0.00,73.33,15,6.67,NA,73.33,0.00,NA,73.33,0.00,NA,66.67,6.67,NA,73.33,229,20.00,26.67,33.33,20.00
sb_ca2019_all_csv_v4.txt,20,65276,0000000,NA,2019,1,B,NA,51,NA,5,1,9,9,*,*,*,*,*,*,9,*,NA,*,*,NA,*,*,NA,*,*,NA,*,51,*,*,*,*
sb_ca2019_all_csv_v4.txt,20,75580,0000000,NA,2019,1,B,NA,1068,NA,5,1,178,175,2524.7,26.29,36.57,62.86,17.71,19.43,175,30.86,NA,16.00,34.29,NA,16.00,22.99,NA,14.94,35.63,NA,18.97,1068,53.14,49.71,62.07,45.40
sb_ca2019_all_csv_v4.txt,21,65367,0000000,NA,2019,1,B,NA,1005,NA,5,1,183,178,2573.9,55.06,26.97,82.02,10.67,7.30,178,48.88,NA,10.67,58.99,NA,7.87,35.96,NA,6.74,56.74,NA,9.55,1005,40.45,33.15,57.30,33.71
sb_ca2019_all_csv_v4.txt,21,65375,0000000,NA,2019,1,B,NA,*,NA,5,1,*,*,*,*,*,*,*,*,*,*,NA,*,*,NA,*,*,NA,*,*,NA,*,*,*,*,*,*
sb_ca2019_all_csv_v4.txt,21,65391,0000000,NA,2019,1,B,NA,1953,NA,5,1,317,313,2578.5,53.67,29.71,83.39,10.86,5.75,313,56.87,NA,6.39,48.72,NA,8.01,39.62,NA,4.15,56.55,NA,6.07,1952,36.74,43.27,56.23,37.38
sb_ca2019_all_csv_v4.txt,21,73361,0000000,NA,2019,1,B,NA,259,NA,5,1,45,41,2497.4,19.51,31.71,51.22,24.39,24.39,41,21.95,NA,31.71,17.07,NA,31.71,9.76,NA,24.39,31.71,NA,26.83,259,46.34,51.22,65.85,41.46
sb_ca2019_all_csv_v4.txt,21,75002,0000000,NA,2019,1,B,NA,1395,NA,5,1,244,236,2564.6,47.03,32.20,79.24,14.41,6.36,236,47.03,NA,9.32,49.15,NA,9.32,31.36,NA,5.93,44.49,NA,8.05,1395,43.64,41.53,62.71,47.46
sb_ca2019_all_csv_v4.txt,23,65607,0000000,NA,2019,1,B,NA,206,NA,5,1,33,32,2479.5,15.63,31.25,46.88,15.63,37.50,32,21.88,NA,28.13,12.50,NA,31.25,21.88,NA,31.25,21.88,NA,37.50,205,50.00,56.25,46.88,40.63
sb_ca2019_all_csv_v4.txt,23,65615,0000000,NA,2019,1,B,NA,2999,NA,5,1,439,433,2465.5,9.70,26.10,35.80,24.25,39.95,433,18.94,NA,36.49,12.01,NA,41.34,9.24,NA,28.87,15.01,NA,39.26,2995,44.57,46.65,61.89,45.73
sb_ca2019_all_csv_v4.txt,24,65649,0000000,NA,2019,1,B,NA,267,NA,5,1,45,45,2500.1,13.33,40.00,53.33,26.67,20.00,45,24.44,NA,22.22,15.56,NA,20.00,17.78,NA,15.56,17.78,NA,17.78,267,53.33,64.44,66.67,64.44
sb_ca2019_all_csv_v4.txt,24,65680,0000000,NA,2019,1,B,NA,106,NA,5,1,16,16,2487.0,12.50,25.00,37.50,25.00,37.50,16,25.00,NA,25.00,25.00,NA,25.00,12.50,NA,25.00,12.50,NA,31.25,106,50.00,50.00,62.50,56.25
sb_ca2019_all_csv_v4.txt,24,65698,0000000,NA,2019,1,B,NA,1214,NA,5,1,170,170,2484.7,17.06,27.65,44.71,18.24,37.06,170,20.00,NA,37.06,22.94,NA,24.12,14.71,NA,29.41,21.76,NA,35.29,1214,42.94,52.94,55.88,42.94
sb_ca2019_all_csv_v4.txt,25,65896,0000000,NA,2019,1,B,NA,68,NA,5,1,12,12,2501.3,16.67,25.00,41.67,33.33,25.00,12,33.33,NA,25.00,8.33,NA,8.33,16.67,NA,16.67,25.00,NA,25.00,68,41.67,83.33,66.67,50.00
sb_ca2019_all_csv_v4.txt,25,73585,0000000,NA,2019,1,B,NA,438,NA,5,1,69,69,2465.3,8.70,26.09,34.78,21.74,43.48,69,15.94,NA,39.13,8.70,NA,39.13,4.35,NA,30.43,10.14,NA,39.13,438,44.93,52.17,65.22,50.72
sb_ca2019_all_csv_v4.txt,25,73593,0000000,NA,2019,1,B,NA,200,NA,5,1,42,42,2466.3,4.76,26.19,30.95,30.95,38.10,42,14.29,NA,38.10,11.90,NA,42.86,7.14,NA,23.81,7.14,NA,35.71,200,47.62,45.24,69.05,57.14
sb_ca2019_all_csv_v4.txt,27,65987,0000000,NA,2019,1,B,NA,1377,NA,5,1,208,208,2574.8,53.85,27.40,81.25,8.17,10.58,208,51.92,NA,9.62,58.17,NA,10.58,41.35,NA,8.17,53.37,NA,9.62,1377,38.46,31.25,50.48,37.02
sb_ca2019_all_csv_v4.txt,23,65565,0000000,NA,2019,1,B,NA,943,NA,5,1,120,118,2478.5,9.32,28.81,38.14,34.75,27.12,118,15.25,NA,32.20,10.17,NA,30.51,14.41,NA,17.80,12.71,NA,28.81,943,52.54,59.32,67.80,58.47
sb_ca2019_all_csv_v4.txt,23,65573,0000000,NA,2019,1,B,NA,27,NA,5,1,6,6,*,*,*,*,*,*,6,*,NA,*,*,NA,*,*,NA,*,*,NA,*,27,*,*,*,*
sb_ca2019_all_csv_v4.txt,23,65581,0000000,NA,2019,1,B,NA,278,NA,5,1,33,32,2508.8,28.13,31.25,59.38,18.75,21.88,32,31.25,NA,15.63,21.88,NA,21.88,21.88,NA,18.75,37.50,NA,25.00,278,53.13,56.25,59.38,37.50
sb_ca2019_all_csv_v4.txt,24,10249,0000000,NA,2019,1,B,NA,320,NA,5,1,13,12,2374.3,0.00,8.33,8.33,8.33,83.33,12,0.00,NA,75.00,0.00,NA,83.33,0.00,NA,66.67,0.00,NA,75.00,317,25.00,16.67,33.33,25.00
sb_ca2019_all_csv_v4.txt,24,65631,0000000,NA,2019,1,B,NA,3301,NA,5,1,563,554,2498.8,20.94,29.42,50.36,21.66,27.98,554,21.84,NA,27.98,25.63,NA,25.99,14.08,NA,21.66,28.16,NA,25.45,3300,50.18,48.38,64.26,46.39
sb_ca2019_all_csv_v4.txt,24,65763,0000000,NA,2019,1,B,NA,563,NA,5,1,89,89,2535.5,28.09,38.20,66.29,20.22,13.48,89,35.96,NA,10.11,35.96,NA,13.48,20.22,NA,8.99,32.58,NA,20.22,563,53.93,50.56,70.79,47.19
sb_ca2019_all_csv_v4.txt,24,65771,0000000,NA,2019,1,B,NA,7048,NA,5,1,1155,1145,2481.7,15.46,28.21,43.67,21.40,34.93,1145,21.66,NA,33.54,18.34,NA,32.93,11.97,NA,25.07,19.65,NA,31.35,7045,44.80,48.73,62.97,49.00
sb_ca2019_all_csv_v4.txt,24,73726,0000000,NA,2019,1,B,NA,114,NA,5,1,19,18,2504.3,5.56,44.44,50.00,38.89,11.11,18,16.67,NA,11.11,22.22,NA,11.11,11.11,NA,16.67,11.11,NA,5.56,114,72.22,66.67,72.22,83.33
sb_ca2019_all_csv_v4.txt,24,75317,0000000,NA,2019,1,B,NA,1295,NA,5,1,188,185,2418.7,5.95,16.22,22.16,17.30,60.54,185,5.95,NA,52.97,7.03,NA,52.97,4.32,NA,49.73,9.19,NA,62.70,1295,41.08,40.00,45.95,28.11
sb_ca2019_all_csv_v4.txt,24,75366,0000000,NA,2019,1,B,NA,1358,NA,5,1,181,176,2472.8,9.66,27.27,36.93,25.57,37.50,176,14.20,NA,37.50,17.61,NA,28.41,9.09,NA,32.95,13.64,NA,32.95,1358,48.30,53.98,57.95,53.41
sb_ca2019_all_csv_v4.txt,27,65979,0000000,NA,2019,1,B,NA,51,NA,5,1,11,11,2447.1,0.00,18.18,18.18,27.27,54.55,11,0.00,NA,36.36,9.09,NA,27.27,0.00,NA,45.45,0.00,NA,45.45,51,63.64,63.64,54.55,54.55
sb_ca2019_all_csv_v4.txt,27,66084,0000000,NA,2019,1,B,NA,82,NA,5,1,19,19,2488.1,26.32,15.79,42.11,10.53,47.37,19,21.05,NA,47.37,26.32,NA,31.58,21.05,NA,36.84,26.32,NA,36.84,82,31.58,42.11,42.11,36.84
sb_ca2019_all_csv_v4.txt,27,66092,0000000,NA,2019,1,B,NA,4891,NA,5,1,750,742,2482.8,16.06,29.55,45.61,20.51,33.87,741,19.59,NA,33.92,21.49,NA,29.73,11.89,NA,24.05,21.62,NA,30.95,4883,46.49,48.78,64.05,47.43
sb_ca2019_all_csv_v4.txt,27,66167,0000000,NA,2019,1,B,NA,79,NA,5,1,13,13,2486.6,23.08,30.77,53.85,0.00,46.15,13,30.77,NA,30.77,15.38,NA,30.77,15.38,NA,30.77,46.15,NA,38.46,79,38.46,53.85,53.85,15.38
sb_ca2019_all_csv_v4.txt,27,66175,0000000,NA,2019,1,B,NA,62,NA,5,1,13,13,2456.2,7.69,7.69,15.38,38.46,46.15,13,7.69,NA,38.46,7.69,NA,7.69,7.69,NA,46.15,0.00,NA,53.85,62,53.85,84.62,46.15,46.15
sb_ca2019_all_csv_v4.txt,27,66183,0000000,NA,2019,1,B,NA,46,NA,5,1,9,8,*,*,*,*,*,*,8,*,NA,*,*,NA,*,*,NA,*,*,NA,*,46,*,*,*,*
sb_ca2019_all_csv_v4.txt,27,66191,0000000,NA,2019,1,B,NA,2400,NA,5,1,394,386,2469.7,10.77,28.73,39.50,22.10,38.40,362,16.85,NA,35.91,18.33,NA,35.28,7.50,NA,28.89,16.67,NA,36.67,2375,47.24,46.39,63.61,46.67
sb_ca2019_all_csv_v4.txt,28,66258,0000000,NA,2019,1,B,NA,48,NA,5,1,9,8,*,*,*,*,*,*,8,*,NA,*,*,NA,*,*,NA,*,*,NA,*,48,*,*,*,*
sb_ca2019_all_csv_v4.txt,28,66266,0000000,NA,2019,1,B,NA,9065,NA,5,1,1219,1207,2501.7,22.29,29.16,51.45,21.71,26.84,1207,25.93,NA,27.75,27.01,NA,22.12,16.07,NA,22.54,25.43,NA,27.17,9062,46.31,50.87,61.39,47.39
sb_ca2019_all_csv_v4.txt,29,66324,0000000,NA,2019,1,B,NA,115,NA,5,1,20,20,2523.0,35.00,25.00,60.00,15.00,25.00,20,45.00,NA,20.00,25.00,NA,25.00,30.00,NA,5.00,45.00,NA,25.00,115,35.00,50.00,65.00,30.00
sb_ca2019_all_csv_v4.txt,29,66332,0000000,NA,2019,1,B,NA,1143,NA,5,1,210,207,2495.5,18.84,29.47,48.31,23.19,28.50,207,26.21,NA,24.76,23.30,NA,33.01,15.53,NA,22.33,25.24,NA,29.13,1139,49.03,43.69,62.14,45.63
sb_ca2019_all_csv_v4.txt,29,66340,0000000,NA,2019,1,B,NA,500,NA,5,1,91,83,2537.9,34.94,36.14,71.08,14.46,14.46,83,44.58,NA,15.66,37.35,NA,14.46,28.92,NA,4.82,30.12,NA,16.87,500,39.76,48.19,66.27,53.01
sb_ca2019_all_csv_v4.txt,30,66456,0000000,NA,2019,1,B,NA,2850,NA,5,1,506,498,2477.9,14.66,24.70,39.36,23.90,36.75,498,18.47,NA,34.74,17.07,NA,34.14,13.25,NA,27.31,18.67,NA,36.55,2849,46.79,48.80,59.44,44.78
sb_ca2019_all_csv_v4.txt,30,66506,0000000,NA,2019,1,B,NA,8622,NA,5,1,1483,1461,2528.0,33.26,27.86,61.12,16.50,22.38,1461,35.52,NA,22.79,37.78,NA,20.74,25.12,NA,17.18,36.28,NA,20.81,8618,41.68,41.48,57.70,42.92
sb_ca2019_all_csv_v4.txt,23,65540,0000000,NA,2019,1,B,NA,252,NA,5,1,42,39,2499.9,10.26,38.46,48.72,33.33,17.95,39,25.64,NA,23.08,20.51,NA,38.46,17.95,NA,23.08,17.95,NA,10.26,252,51.28,41.03,58.97,71.79
sb_ca2019_all_csv_v4.txt,23,65557,0000000,NA,2019,1,B,NA,156,NA,5,1,20,20,2504.7,20.00,30.00,50.00,25.00,25.00,20,20.00,NA,10.00,20.00,NA,20.00,5.00,NA,30.00,25.00,NA,20.00,156,70.00,60.00,65.00,55.00
sb_ca2019_all_csv_v4.txt,23,73866,0000000,NA,2019,1,B,NA,157,NA,5,1,20,20,2504.1,15.00,35.00,50.00,30.00,20.00,20,25.00,NA,25.00,25.00,NA,20.00,10.00,NA,10.00,15.00,NA,25.00,157,50.00,55.00,80.00,60.00
sb_ca2019_all_csv_v4.txt,23,73916,0000000,NA,2019,1,B,NA,190,NA,5,1,30,30,2479.3,20.00,30.00,50.00,13.33,36.67,30,20.00,NA,40.00,13.33,NA,36.67,20.00,NA,33.33,23.33,NA,30.00,190,40.00,50.00,46.67,46.67
sb_ca2019_all_csv_v4.txt,23,75218,0000000,NA,2019,1,B,NA,74,NA,5,1,12,12,2506.3,16.67,41.67,58.33,25.00,16.67,12,33.33,NA,8.33,25.00,NA,33.33,16.67,NA,16.67,8.33,NA,25.00,74,58.33,41.67,66.67,66.67
sb_ca2019_all_csv_v4.txt,24,65870,0000000,NA,2019,1,B,NA,1257,NA,5,1,212,205,2518.9,28.29,33.17,61.46,15.61,22.93,205,29.27,NA,22.93,33.17,NA,21.46,21.46,NA,19.02,33.66,NA,20.00,1256,47.80,45.37,59.51,46.34
sb_ca2019_all_csv_v4.txt,24,73619,0000000,NA,2019,1,B,NA,981,NA,5,1,128,128,2476.1,11.72,28.91,40.63,26.56,32.81,128,16.41,NA,32.81,14.84,NA,38.28,9.38,NA,24.22,18.75,NA,32.03,981,50.78,46.88,66.41,49.22
sb_ca2019_all_csv_v4.txt,27,10272,0000000,NA,2019,1,B,NA,195,NA,5,1,14,11,*,*,*,*,*,*,10,*,NA,*,*,NA,*,*,NA,*,*,NA,*,193,*,*,*,*
sb_ca2019_all_csv_v4.txt,27,65961,0000000,NA,2019,1,B,NA,4752,NA,5,1,1249,1229,2470.0,11.96,25.63,37.59,23.68,38.73,1229,13.51,NA,39.54,15.58,NA,33.77,9.85,NA,28.23,18.06,NA,32.06,4752,46.95,50.65,61.92,49.88
sb_ca2019_all_csv_v4.txt,27,66225,0000000,NA,2019,1,B,NA,627,NA,5,1,87,87,2535.8,33.33,34.48,67.82,19.54,12.64,87,37.93,NA,14.94,32.18,NA,20.69,29.89,NA,6.90,37.93,NA,13.79,627,47.13,47.13,63.22,48.28
sb_ca2019_all_csv_v4.txt,27,66233,0000000,NA,2019,1,B,NA,583,NA,5,1,113,112,2535.0,35.71,33.93,69.64,14.29,16.07,112,36.61,NA,14.29,36.61,NA,17.86,25.00,NA,16.07,37.50,NA,16.07,582,49.11,45.54,58.93,46.43
sb_ca2019_all_csv_v4.txt,27,73825,0000000,NA,2019,1,B,NA,2378,NA,5,1,347,345,2445.8,6.40,24.71,31.10,20.35,48.55,344,9.88,NA,45.93,10.47,NA,45.93,5.81,NA,35.47,11.92,NA,47.09,2377,44.19,43.60,58.72,40.99
sb_ca2019_all_csv_v4.txt,29,66373,0000000,NA,2019,1,B,NA,761,NA,5,1,114,114,2512.6,18.42,42.98,61.40,17.54,21.05,114,31.58,NA,22.81,29.46,NA,21.43,14.91,NA,12.28,20.18,NA,21.93,760,45.61,49.11,72.81,57.89
sb_ca2019_all_csv_v4.txt,29,66407,0000000,NA,2019,1,B,NA,412,NA,5,1,81,80,2505.3,27.50,27.50,55.00,22.50,22.50,80,31.25,NA,28.75,20.00,NA,27.50,17.50,NA,21.25,28.75,NA,23.75,412,40.00,52.50,61.25,47.50
sb_ca2019_all_csv_v4.txt,29,66415,0000000,NA,2019,1,B,NA,64,NA,5,1,10,10,*,*,*,*,*,*,10,*,NA,*,*,NA,*,*,NA,*,*,NA,*,64,*,*,*,*
sb_ca2019_all_csv_v4.txt,29,76877,0000000,NA,2019,1,B,NA,353,NA,5,1,64,64,2523.5,26.56,34.38,60.94,23.44,15.63,64,37.50,NA,14.06,39.06,NA,18.75,17.19,NA,15.63,32.81,NA,21.88,353,48.44,42.19,67.19,45.31
sb_ca2019_all_csv_v4.txt,30,66464,0000000,NA,2019,1,B,NA,24741,NA,5,1,3437,3384,2541.2,38.09,30.02,68.11,15.54,16.34,3384,42.62,NA,15.13,40.46,NA,15.71,27.93,NA,12.98,39.64,NA,18.33,24708,42.24,43.83,59.09,42.03
sb_ca2019_all_csv_v4.txt,30,66472,0000000,NA,2019,1,B,NA,2354,NA,5,1,612,609,2540.8,39.90,25.45,65.35,17.57,17.08,609,39.41,NA,18.06,44.50,NA,15.27,28.90,NA,13.63,41.71,NA,17.57,2354,42.53,40.23,57.47,40.72
sb_ca2019_all_csv_v4.txt,30,66563,0000000,NA,2019,1,B,NA,2979,NA,5,1,533,519,2473.0,12.52,26.20,38.73,21.97,39.31,519,15.41,NA,40.66,17.15,NA,31.02,10.21,NA,28.52,17.92,NA,37.19,2978,43.93,51.83,61.27,44.89
sb_ca2019_all_csv_v4.txt,30,66621,0000000,NA,2019,1,B,NA,13149,NA,5,1,2121,2099,2518.7,27.44,30.54,57.98,20.87,21.15,2099,32.16,NA,21.53,29.68,NA,22.39,21.06,NA,15.39,31.92,NA,21.20,13142,46.31,47.93,63.55,46.88
sb_ca2019_all_csv_v4.txt,30,73635,0000000,NA,2019,1,B,NA,13436,NA,5,1,1950,1923,2533.4,33.70,29.85,63.55,19.34,17.11,1923,37.75,NA,17.16,38.79,NA,15.70,24.54,NA,13.73,35.47,NA,18.72,13429,45.09,45.50,61.73,45.81
sb_ca2019_all_csv_v4.txt,30,73924,0000000,NA,2019,1,B,NA,5105,NA,5,1,720,714,2584.1,56.02,29.41,85.43,9.24,5.32,714,59.38,NA,5.88,54.20,NA,5.32,39.08,NA,4.48,59.24,NA,6.44,5104,34.73,40.48,56.44,34.31
sb_ca2019_all_csv_v4.txt,31,66829,0000000,NA,2019,1,B,NA,2292,NA,5,1,379,375,2553.9,38.93,37.07,76.00,11.73,12.27,375,50.40,NA,10.40,41.87,NA,13.07,28.00,NA,8.53,42.67,NA,14.40,2291,39.20,45.07,63.47,42.93
sb_ca2019_all_csv_v4.txt,31,66944,0000000,NA,2019,1,B,NA,2066,NA,5,1,354,347,2528.0,31.12,31.99,63.11,19.02,17.87,347,34.01,NA,18.73,34.29,NA,19.88,19.02,NA,14.12,34.87,NA,17.58,2066,47.26,45.82,66.86,47.55
sb_ca2019_all_csv_v4.txt,24,65813,0000000,NA,2019,1,B,NA,65,NA,5,1,13,13,2483.0,7.69,30.77,38.46,30.77,30.77,13,0.00,NA,30.77,7.69,NA,15.38,7.69,NA,38.46,23.08,NA,30.77,65,69.23,76.92,53.85,46.15
sb_ca2019_all_csv_v4.txt,24,65821,0000000,NA,2019,1,B,NA,504,NA,5,1,70,70,2460.3,4.29,32.86,37.14,27.14,35.71,70,7.14,NA,37.14,8.57,NA,31.43,4.29,NA,22.86,11.43,NA,35.71,504,55.71,60.00,72.86,52.86
sb_ca2019_all_csv_v4.txt,24,65839,0000000,NA,2019,1,B,NA,46,NA,5,1,10,10,*,*,*,*,*,*,10,*,NA,*,*,NA,*,*,NA,*,*,NA,*,46,*,*,*,*
sb_ca2019_all_csv_v4.txt,24,65862,0000000,NA,2019,1,B,NA,1869,NA,5,1,308,305,2484.6,15.74,24.26,40.00,26.56,33.44,305,20.98,NA,32.46,17.38,NA,29.51,11.48,NA,20.66,22.30,NA,32.13,1869,46.56,53.11,67.87,45.57
sb_ca2019_all_csv_v4.txt,26,73668,0000000,NA,2019,1,B,NA,202,NA,5,1,37,35,2493.5,17.14,31.43,48.57,14.29,37.14,35,22.86,NA,28.57,25.71,NA,22.86,8.57,NA,20.00,14.29,NA,37.14,202,48.57,51.43,71.43,48.57
sb_ca2019_all_csv_v4.txt,26,73692,0000000,NA,2019,1,B,NA,632,NA,5,1,88,87,2497.6,19.54,29.89,49.43,28.74,21.84,87,26.44,NA,25.29,20.69,NA,20.69,13.79,NA,16.09,26.44,NA,28.74,632,48.28,58.62,70.11,44.83
sb_ca2019_all_csv_v4.txt,27,66050,0000000,NA,2019,1,B,NA,1701,NA,5,1,272,264,2466.2,11.74,22.35,34.09,25.00,40.91,264,13.64,NA,41.29,12.88,NA,33.33,9.09,NA,30.30,15.53,NA,36.36,1701,45.08,53.79,60.61,48.11
sb_ca2019_all_csv_v4.txt,27,66076,0000000,NA,2019,1,B,NA,65,NA,5,1,11,11,2494.4,18.18,36.36,54.55,9.09,36.36,11,27.27,NA,27.27,27.27,NA,18.18,9.09,NA,27.27,9.09,NA,27.27,65,45.45,54.55,63.64,63.64
sb_ca2019_all_csv_v4.txt,27,75150,0000000,NA,2019,1,B,NA,11,NA,5,1,*,*,*,*,*,*,*,*,*,*,NA,*,*,NA,*,*,NA,*,*,NA,*,11,*,*,*,*
sb_ca2019_all_csv_v4.txt,27,75440,0000000,NA,2019,1,B,NA,2592,NA,5,1,375,365,2462.7,11.51,23.01,34.52,22.47,43.01,365,13.42,NA,41.92,18.36,NA,33.15,6.58,NA,31.23,15.89,NA,40.00,2590,44.66,48.49,62.19,44.11
sb_ca2019_all_csv_v4.txt,28,66282,0000000,NA,2019,1,B,NA,32,NA,5,1,5,4,*,*,*,*,*,*,4,*,NA,*,*,NA,*,*,NA,*,*,NA,*,32,*,*,*,*
